TQRMNOTVVHKOPLCDEIJAH00802630;2023;1;1;1;1;S;33;5482;1;;2;1;;9;1;1;2;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;4;98;0;0;0;Nuclear;No aplica;Alto;Saludable
TQRMNORXRHKOLOCDEFIAH00775751;2023;1;1;1;43;S;2;966;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORXTHJNLRCDEFIAH00798323;2023;1;1;1;43;S;2;432;2;;2;1;;2;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;3;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQTWHKNLPCDEFIAH00775663;2023;1;1;1;43;S;2;477;1;;2;1;;4;2;1;1;;1;1;2;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;270000;8;8;8;8;;8;90000;7;7;6;7;;6;1189;2;3;98;0;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNOQUYHKNLPCDEFIAH00775724;2023;1;1;1;43;S;2;628;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;2;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOQWXHMOLRCDEFIAH00798324;2023;1;1;1;43;S;2;1000;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;250000;7;8;7;7;;7;125000;8;8;8;8;;8;1191;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSVWHJMLSCDEFIAH00795161;2023;1;1;1;43;S;2;657;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;140000;4;4;4;4;;4;70000;6;6;5;5;;5;785;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPVXHJMLOCDEHIBB00795278;2023;1;1;1;40;N;22;86;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;190500;6;6;7;;6;7;190500;9;10;10;;10;10;98;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQWYHJMLOCDEHIBB00795279;2023;1;1;1;40;N;22;109;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;190000;6;6;7;;6;7;63333,33;5;5;6;;5;6;153;1;0;2;3;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORXVHJMLQCDEFJAH00795937;2023;1;1;1;43;N;3;312;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;No aplica;Medio;Buena
TQRMNOQVQHMOLMCDEFJAH00798459;2023;1;1;1;43;N;3;271;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;74000;2;2;2;;2;1;74000;6;6;5;;6;4;421;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNPQVRHJOLSCDEFJAH00795938;2023;1;1;1;43;N;3;465;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOQWWHLOLQCDEFJAH00714736;2023;1;1;1;43;N;3;234;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;6;1;5;149800;5;5;5;;5;4;24966,67;1;1;1;;1;1;494;1;0;3;4;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPPSHLNLSCDEFJAH00714723;2023;1;1;1;43;N;3;182;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNORYVHLOLTCDEFJAH00714724;2023;1;1;1;43;N;3;203;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQWYHMNLTCDEFJAH00798460;2023;1;1;1;43;N;3;229;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;200000;6;6;6;;7;6;100000;7;7;7;;8;6;391;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSSPHLMKMCDEIKAH00802768;2023;1;1;1;43;S;34;908;1;;2;1;;1;2;1;1;;1;1;1;2;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;400000;9;9;9;9;;9;80000;6;6;6;6;;6;1868;2;1;3;4;0;0;Extendido;Material durable;Alto;Buena
TQRMNORSVHKMKMCDEIKAH00780953;2023;1;1;1;43;S;34;640;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQTXHMOKMCDEIKAH00802769;2023;1;1;1;43;S;34;531;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;190000;6;6;6;6;;6;47500;4;4;3;3;;3;1474;2;0;1;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORYVHMOKMCDEIKAH00802770;2023;1;1;1;43;S;34;643;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;1;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;100000;3;3;3;3;;2;50000;4;4;3;4;;3;1167;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORRQHKMKPCDEIKAH00781062;2023;1;1;1;43;S;34;701;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;2;;1;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;147500;4;5;4;4;;4;49166,67;4;4;3;4;;3;1777;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQPXHMNLMCDEGJBF00799836;2023;1;1;1;43;S;13;480;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;9;2;7;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;6;98;0;0;0;Extendido;No aplica;Alto;Buena
TQRMNOSWRHLNLPCDEIKAH00719717;2023;1;1;1;43;S;34;407;1;;3;1;;3;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORTTHLMLQCDEIKAH00802771;2023;1;1;1;43;S;34;904;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;73000;2;2;2;2;;2;73000;6;6;5;6;;6;833;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORRWHMKKPCDEHMHF00801054;2023;1;1;1;42;N;26;253;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;392000;9;9;10;;9;10;130666,67;8;9;9;;9;9;277;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOTSVHKNKOCDEHMHF00778991;2023;1;1;1;42;N;26;305;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;1;3;200000;6;6;7;;6;7;50000;4;4;4;;4;5;350;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSSVHKNKPCDEHMHF00778906;2023;1;1;1;42;N;26;146;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;184000;6;6;6;;6;7;46000;3;3;4;;4;4;164;1;4;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORSSHJNKPCDEHMHF00795510;2023;1;1;1;42;N;26;173;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;4;4;4;;4;4;120000;8;8;9;;8;9;179;1;0;97;0;0;0;Unipersonal;Material durable;Medio;Buena
TQTMNORXUHKOKRCDEHMHF00778958;2023;1;1;1;42;N;26;163;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;113300;3;3;3;;3;4;56650;4;4;5;;5;5;175;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQVUHKLKSCDEHMHF00778953;2023;1;1;1;42;N;26;161;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;51000;1;1;1;;1;1;51000;4;4;4;;4;5;193;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPXQHJLKRCDEHMHF00795820;2023;1;1;1;42;N;26;150;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;39000;1;1;1;;1;1;39000;3;3;3;;3;4;176;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORSPHJMLPCDEHNHB00795980;2023;1;1;1;42;S;27;326;1;;2;1;;7;2;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;4;;2;;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;213100;7;7;7;7;;7;71033,33;6;6;6;6;;7;330;1;2;3;0;0;0;Nuclear;Material precario;Alto;Buena
TQRMNOSUUHJMLPCDEHNHB00795827;2023;1;1;1;42;S;27;436;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;84600;2;2;2;2;;2;21150;1;1;1;1;;1;431;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORRRHLOLOCDEHNHB00717607;2023;1;1;1;42;S;27;340;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;145000;4;5;5;4;;4;72500;6;6;6;6;;7;342;2;0;3;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSVQHMMLOCDEHNHB00801174;2023;1;1;1;42;S;27;267;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;61000;1;1;1;1;;1;61000;5;5;6;5;;6;270;1;0;98;0;0;0;Unipersonal;No aplica;Medio;Buena
TQRMNORUQHKOLOCDEHNHB00779148;2023;1;2;1;42;S;27;364;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;2;2;177000;6;6;6;5;;6;44250;3;3;4;3;;3;367;2;1;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORSUHMMLPCDEHNHB00801175;2023;1;1;1;42;S;27;281;1;;4;1;;1;1;1;1;;1;2;1;3;2;2;2;4;2;2;0;1;2;2;2;0;2;0;6;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;105800;3;3;3;3;;3;52900;4;4;5;4;;5;287;1;2;98;0;0;0;Nuclear;Material durable;Alto;Regular
TQRMNOPXPHLOLPCDEHNHB00717608;2023;1;1;1;42;S;27;252;1;;3;2;;2;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;170000;5;6;6;5;;5;56666,67;4;4;5;4;;5;257;3;0;1;0;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNORSRHLOLPCDEHNHB00717609;2023;1;1;1;42;S;27;314;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;105000;3;3;3;3;;3;52500;4;4;5;4;;5;318;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOVTRHKLLPCDEHNHB00779190;2023;1;1;1;42;S;27;495;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;170000;5;5;6;5;;5;85000;6;7;7;6;;8;496;1;0;2;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQVVHMOLQCDEHNHB00801176;2023;1;1;1;42;S;27;300;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;138894;4;4;4;4;;4;69447;5;6;6;5;;7;309;2;0;1;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOSVPHMOLRCDEHNHB00801177;2023;1;1;1;42;S;27;453;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;150000;5;5;5;5;;5;30000;2;2;2;2;;2;453;2;0;1;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPQWHJMLSCDEHNHB00795312;2023;1;1;1;42;S;27;209;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;137126;4;4;4;4;;4;68563;5;5;6;5;;7;213;1;2;97;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQRPHJMLSCDEHNHB00795373;2023;1;1;1;42;S;27;310;1;;5;1;;1;2;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;240126;7;7;8;7;;8;80042;6;6;7;6;;7;313;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPPSHKOKRCDEGKDB00777630;2023;1;1;1;43;N;14;105;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;206000;6;7;6;;7;8;103000;8;8;7;;8;9;140;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPPTHKOKRCDEGKDB00799916;2023;1;1;1;43;N;14;87;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;50000;1;1;1;;1;2;50000;4;4;3;;4;6;79;97;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQSMNORPSHMMKTCDEGKDB00799917;2023;1;1;1;43;N;14;77;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORQVHMMKTCDEGKDB00799918;2023;1;1;1;43;N;14;94;1;;5;2;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;3;98;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOPXXHMOLLCDEGKDB00799919;2023;1;1;1;43;N;14;134;1;;4;1;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;237000;7;7;7;;7;9;47400;3;4;3;;4;5;252;2;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPQPHJKKSCDEFKID00798626;2023;1;1;1;43;S;4;740;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;96;0;1;0;0;0;Unipersonal;No aplica;Medio;Buena
TQRMNOQWWHJKKSCDEFKID00798627;2023;1;1;1;43;S;4;649;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;1;100000;3;3;3;3;;3;33333,33;2;2;2;2;;2;700;1;0;98;0;0;0;Nuclear;No aplica;Alto;Buena
TQRMNOSSRHMOLTCDEHPJB00801326;2023;1;1;1;40;S;29;548;1;;4;1;;1;1;1;1;;1;1;1;2;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;2;6;2;4;145000;4;5;5;4;;5;24166,67;1;1;2;1;;2;557;2;0;3;4;0;0;Extendido;Material durable;Alto;Buena
TQRMNOSPQHKMLMCDEHPJB00784915;2023;1;1;1;40;S;29;441;1;;3;1;;2;1;1;1;;1;1;1;1;1;1;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;213000;7;7;7;7;;7;213000;10;10;10;10;;10;510;1;0;97;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPWVHLMLPCDEHPJB00717762;2023;1;1;1;40;S;29;393;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;131000;4;4;4;4;;5;65500;5;5;7;5;;7;468;2;0;1;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPWYHLMLPCDEHPJB00779448;2023;1;2;1;40;S;29;428;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;100000;3;3;3;3;;3;25000;1;1;2;1;;2;485;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPTWHKMLNCDEHPJB00779329;2023;1;2;1;40;S;29;356;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;165000;5;5;6;5;;6;165000;9;9;10;9;;10;419;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORWVHKMLNCDEHPJB00779301;2023;1;1;1;40;S;29;421;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;114200;3;3;4;3;;4;114200;8;8;9;8;;9;462;97;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOSWPHLLLQCDEHPJB00717763;2023;1;1;1;40;S;29;460;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;55000;1;1;1;1;;1;18333,33;1;1;1;1;;1;541;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPWUHKMLOCDEHPJB00779460;2023;1;1;1;40;S;29;394;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNORTWHJOLPCDEHPJB00795595;2023;1;1;1;40;S;29;487;2;;2;1;;4;2;1;1;;1;2;2;3;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Extendido;Material durable;Alto;Regular
TQRMNOPYTHLOLLCDEIOAH00720124;2023;1;1;1;43;N;38;129;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;180000;6;6;6;;6;6;90000;7;7;6;;7;7;168;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQVXHKMLNCDEHIBB00778570;2023;1;1;1;40;N;22;100;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOPYRHKOLOCDEHIBB00778518;2023;1;1;1;40;N;22;121;1;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;4;0;0;Nuclear;Material durable;Alto;Saludable
TQRMNOPSYHLMLLCDEHIBB00717033;2023;1;1;1;40;N;22;99;1;;3;2;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;7;2;5;217000;7;7;7;;7;7;31000;2;2;3;;2;3;119;1;3;4;0;0;0;Extendido;Material durable;Alto;Saludable
TQRMNOPYYHMNLLCDEHIBB00800657;2023;1;1;1;40;N;22;113;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;65000;1;1;2;;2;1;65000;5;5;7;;5;7;128;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
